full_date,source,avg_count_day
2020-09-23,other,10.065256915169195
2020-09-24,alternative,1.4993331602355144
2020-09-24,extremist,0.8082743434556297
2020-09-24,mainstream,0.7312365802121765
2020-09-24,other,10.406448380186264
2020-09-25,alternative,1.038801530549909
2020-09-25,extremist,0.5084267500758427
2020-09-25,mainstream,0.6026264613587962
2020-09-25,other,10.1157173931758
2020-09-26,alternative,1.1413098029917008
2020-09-26,extremist,0.42159447310058845
2020-09-26,mainstream,0.42472197918886256
2020-09-26,other,9.549517841206397
2020-09-27,alternative,2.0093343742626253
2020-09-27,extremist,0.7189699821895809
2020-09-27,mainstream,0.3542065106578328
2020-09-27,other,8.556430163905139
2020-09-28,alternative,1.0371023229409646
2020-09-28,extremist,0.10330971684306471
2020-09-28,mainstream,0.3901290063102262
2020-09-28,other,5.877114823148721
2020-09-29,alternative,1.2744782026417094
2020-09-29,extremist,0.22942601632671658
2020-09-29,mainstream,0.7542436461814782
2020-09-29,other,10.691570084773494
2020-09-30,alternative,1.9521641248316264
2020-09-30,extremist,3.197988507946756
2020-09-30,mainstream,2.530762361284701
2020-09-30,other,9.549753296517093
2020-10-01,alternative,6.978900501978894
2020-10-01,extremist,1.113261590358081
2020-10-01,mainstream,0.6792933262485014
2020-10-01,other,8.952978374982285
2020-10-02,alternative,1.7411941657305279
2020-10-02,extremist,0.5505350028073334
2020-10-02,mainstream,0.7826303615384339
2020-10-02,other,8.37670574598256
2020-10-03,alternative,0.957253549167274
2020-10-03,extremist,0.7077894735872614
2020-10-03,mainstream,0.6499404742669417
2020-10-03,other,8.420100496721988
2020-10-04,alternative,0.8232423563160854
2020-10-04,extremist,0.08594543081333722
2020-10-04,mainstream,0.7103971570972817
2020-10-04,other,9.346329237594519
2020-10-05,alternative,0.615044098109225
2020-10-05,extremist,0
2020-10-05,mainstream,0.2910894965887008
2020-10-05,other,4.306308317375652
2020-10-06,alternative,1.076566272102665
2020-10-06,extremist,0.3705719052104272
2020-10-06,mainstream,0.5760185750868712
2020-10-06,other,8.62959851139381
2020-10-07,alternative,1.9443393656357906
2020-10-07,extremist,5.5736919033847405
2020-10-07,mainstream,1.0587188945994903
2020-10-07,other,8.875454737343736
2020-10-08,alternative,1.5603427662966056
2020-10-08,extremist,4.927553458290272
2020-10-08,mainstream,2.026063401027928
2020-10-08,other,8.491649245155244
2020-10-09,alternative,1.1098524330001027
2020-10-09,extremist,0.6497494469711587
2020-10-09,mainstream,0.6280808753893965
2020-10-09,other,8.295764883366546
2020-10-10,alternative,0.9265408900498309
2020-10-10,extremist,0.774297053035225
2020-10-10,mainstream,0.602179824871948
2020-10-10,other,8.24007278795882
2020-10-11,alternative,1.1103606693266062
2020-10-11,extremist,1.023689475223336
2020-10-11,mainstream,0.4144317955005262
2020-10-11,other,8.272468923172834
2020-10-12,alternative,0.5556397620378069
2020-10-12,extremist,0.4187269981713164
2020-10-12,mainstream,0.5166420742045277
2020-10-12,other,4.162004365045908
2020-10-13,alternative,1.5062497912770558
2020-10-13,extremist,13.248286077098593
2020-10-13,mainstream,0.5691972159553405
2020-10-13,other,10.373930863081206
2020-10-14,alternative,2.05262554665185
2020-10-14,extremist,1.8597470874757744
2020-10-14,mainstream,0.8362454032306074
2020-10-14,other,8.829322336175153
2020-10-15,alternative,1.4198714016650467
2020-10-15,extremist,0.4492916174408172
2020-10-15,mainstream,0.7938554000398802
2020-10-15,other,9.436045240220047
2020-10-16,alternative,1.349073206451331
2020-10-16,extremist,0.1872201326354788
2020-10-16,mainstream,1.1099708152006478
2020-10-16,other,9.69186722456592
2020-10-17,alternative,2.417352159531357
2020-10-17,extremist,1.7061939413006653
2020-10-17,mainstream,0.6692143045489889
2020-10-17,other,8.432101599635603
2020-10-18,alternative,1.0554991142602101
2020-10-18,extremist,0.5112164667804909
2020-10-18,mainstream,0.5024313370370855
2020-10-18,other,10.340562399913892
2020-10-19,alternative,2.084914572190891
2020-10-19,extremist,0.503803108246417
2020-10-19,mainstream,0.5318183340526466
2020-10-19,other,5.151043986230671
2020-10-20,alternative,6.535832722736522
2020-10-20,extremist,0.935093279813079
2020-10-20,mainstream,0.7178546989184302
2020-10-20,other,9.162926658050313
2020-10-21,alternative,2.9927653948495507
2020-10-21,extremist,2.1372088952300086
2020-10-21,mainstream,0.563255207770688
2020-10-21,other,8.001740955840548
2020-10-22,alternative,2.1173209208148114
2020-10-22,extremist,0.3676483198208988
2020-10-22,mainstream,0.906712697777765
2020-10-22,other,8.039629267311854
2020-10-23,alternative,1.7950934020543245
2020-10-23,extremist,0.954714738242861
2020-10-23,mainstream,1.1936962038812264
2020-10-23,other,8.885287318203037
2020-10-24,alternative,4.16259098460619
2020-10-24,extremist,0.42768195888107025
2020-10-24,mainstream,0.534904872218319
2020-10-24,other,8.30094368350728
2020-10-25,alternative,1.562221554876242
2020-10-25,extremist,2.3328001783633194
2020-10-25,mainstream,0.37033544143812247
2020-10-25,other,8.459562004244821
2020-10-26,alternative,2.3770777828757232
2020-10-26,extremist,1.3037852495615574
2020-10-26,mainstream,0.4341864107813959
2020-10-26,other,9.94556870496596
2020-10-27,alternative,1.5289372195140043
2020-10-27,extremist,1.6289500416645508
2020-10-27,mainstream,0.8097607536648567
2020-10-27,other,9.024879527498836
2020-10-28,alternative,1.7102556994336735
2020-10-28,extremist,0.20086247532158644
2020-10-28,mainstream,0.6301343416961905
2020-10-28,other,8.197525101135795
2020-10-29,alternative,1.8057685565269372
2020-10-29,extremist,1.9526962349049624
2020-10-29,mainstream,0.572804006506882
2020-10-29,other,9.208157354659344
2020-10-30,alternative,2.9380980125194656
2020-10-30,extremist,0.5956497108984256
2020-10-30,mainstream,1.4480928465113585
2020-10-30,other,9.89564547219693
2020-10-31,alternative,2.7040770680482473
2020-10-31,extremist,0.3118632977683988
2020-10-31,mainstream,0.56930547564896
2020-10-31,other,9.173736525190462
2020-11-01,alternative,1.7308494215661812
2020-11-01,extremist,0.5621659070544954
2020-11-01,mainstream,0.36548379109600593
2020-11-01,other,9.016093189131192
2020-11-02,alternative,2.3134918562616043
2020-11-02,extremist,0.4070354235786762
2020-11-02,mainstream,0.567902211292464
2020-11-02,other,8.52200535773633
2020-11-03,alternative,2.0427876014724315
2020-11-03,extremist,0.2522034934360811
2020-11-03,mainstream,0.9076454092070934
2020-11-03,other,8.603676674224745
2020-11-04,alternative,7.859008585698617
2020-11-04,extremist,1.8465940396700447
2020-11-04,mainstream,2.244541816160607
2020-11-04,other,8.775260183175742
2020-11-05,alternative,3.2266261216854866
2020-11-05,extremist,0.37749850998454354
2020-11-05,mainstream,0.7501554041603807
2020-11-05,other,9.415019489590701
2020-11-06,alternative,1.0297474773212878
2020-11-06,extremist,0.16194360751859088
2020-11-06,mainstream,0.6406486360767323
2020-11-06,other,7.831073868333169
2020-11-07,alternative,1.1308435221723325
2020-11-07,extremist,0.10328157055623963
2020-11-07,mainstream,1.0471375885873841
2020-11-07,other,7.995261158444007
2020-11-08,alternative,1.5641454244805622
2020-11-08,extremist,1.1655828187972106
2020-11-08,mainstream,0.7141589669277886
2020-11-08,other,6.712455880082436
2020-11-09,alternative,1.5626343367450988
2020-11-09,extremist,0.49074120133596616
2020-11-09,mainstream,0.6030442589148879
2020-11-09,other,9.207978584630437
2020-11-10,alternative,1.9526944856698156
2020-11-10,extremist,0.3900211045612515
2020-11-10,mainstream,0.6155800127763016
2020-11-10,other,9.174461848692575
2020-11-11,alternative,1.836942197724318
2020-11-11,extremist,0.4018086274816033
2020-11-11,mainstream,0.7346036170737392
2020-11-11,other,9.819417427427265
2020-11-12,alternative,1.9627815042768861
2020-11-12,extremist,0.7196223776662847
2020-11-12,mainstream,0.7659124032974258
2020-11-12,other,8.409266600795508
2020-11-13,alternative,0.9946635563080574
2020-11-13,extremist,0.4191683088202645
2020-11-13,mainstream,0.6442731394160216
2020-11-13,other,9.348802540580758
2020-11-14,alternative,2.8974134940754763
2020-11-14,extremist,0.3592971648905785
2020-11-14,mainstream,0.5354598401636383
2020-11-14,other,7.022868451823484
2020-11-15,alternative,2.4467868910176835
2020-11-15,extremist,0.20339979163422156
2020-11-15,mainstream,1.3955545451743923
2020-11-15,other,8.25669889471802
2020-11-16,alternative,1.2971693054392244
2020-11-16,extremist,0.9775837252609288
2020-11-16,mainstream,0.5388027273626563
2020-11-16,other,8.528162347689843
2020-11-17,alternative,1.3403640996059234
2020-11-17,extremist,0.3757005436095893
2020-11-17,mainstream,1.063035124392441
2020-11-17,other,8.524512887629296
2020-11-18,alternative,0.9213868928246542
2020-11-18,extremist,0.30595785560094496
2020-11-18,mainstream,0.6988462613253953
2020-11-18,other,8.452877085530188
2020-11-19,alternative,1.9576228157990605
2020-11-19,extremist,0.6033772476303627
2020-11-19,mainstream,0.7504573762959628
2020-11-19,other,8.52655824760621
2020-11-20,alternative,1.1625131001466358
2020-11-20,extremist,0.14390835694309909
2020-11-20,mainstream,0.4908803790303986
2020-11-20,other,8.270337038355617
2020-11-21,alternative,0.5102909869179147
2020-11-21,extremist,0.16434649476504035
2020-11-21,mainstream,0.27277733499286005
2020-11-21,other,6.594118399629937
2020-11-22,alternative,0.7546421179327405
2020-11-22,extremist,0.3295938250636135
2020-11-22,mainstream,0.244958775689319
2020-11-22,other,7.435704224780843
2020-11-23,alternative,0.9236062600807436
2020-11-23,extremist,0.649664180573174
2020-11-23,mainstream,0.43279119645526526
2020-11-23,other,9.080955740993216
2020-11-24,alternative,0.7200922118464536
2020-11-24,extremist,0.9372693555425821
2020-11-24,mainstream,0.351501468088129
2020-11-24,other,8.241556718159355
2020-11-25,alternative,0.586298891788243
2020-11-25,extremist,0.3935132526183341
2020-11-25,mainstream,0.37563523851207786
2020-11-25,other,7.274648277143345
2020-11-26,alternative,0.3729648686212688
2020-11-26,extremist,0.3773745074304714
2020-11-26,mainstream,0.26710663229806536
2020-11-26,other,6.3287891724403815
2020-11-27,alternative,0.394929797542623
2020-11-27,extremist,0.4479750474455534
2020-11-27,mainstream,0.2865349042344969
2020-11-27,other,5.956487597889374
2020-11-28,alternative,0.38259553578529626
2020-11-28,extremist,0.7501250060363825
2020-11-28,mainstream,0.21712216990385066
2020-11-28,other,6.669046977292971
2020-11-29,alternative,0.7535694106414541
2020-11-29,extremist,0.3806666818980142
2020-11-29,mainstream,0.4765486066359025
2020-11-29,other,5.9588216462817964
2020-11-30,alternative,0.5464705914758268
2020-11-30,extremist,0.3107171321993119
2020-11-30,mainstream,0.4230103489916168
2020-11-30,other,7.223245862301242
2020-12-01,alternative,0.5018176871718767
2020-12-01,extremist,0.37098746761669976
2020-12-01,mainstream,0.28870496241231963
2020-12-01,other,7.635709226880752
2020-12-02,alternative,0.8540508654249168
2020-12-02,extremist,0.5714144389761776
2020-12-02,mainstream,0.4279298624935899
2020-12-02,other,6.972959704950881
2020-12-03,alternative,0.7627708826101494
2020-12-03,extremist,0.4883410135206518
2020-12-03,mainstream,0.6114313757559571
2020-12-03,other,7.707977682334781
2020-12-04,alternative,0.4227915967001413
2020-12-04,extremist,0.3315553073481337
2020-12-04,mainstream,0.41185398737663126
2020-12-04,other,8.252974989601995
2020-12-05,alternative,0.32320496668763343
2020-12-05,extremist,0.29444971321101915
2020-12-05,mainstream,0.30169208756082927
2020-12-05,other,6.651693465784697
2020-12-06,alternative,0.4255454417476311
2020-12-06,extremist,0.22776404942579215
2020-12-06,mainstream,0.4281420671680185
2020-12-06,other,6.929722710202686
2020-12-07,alternative,1.4064489324194576
2020-12-07,extremist,0.2637431696910727
2020-12-07,mainstream,0.2669908038313355
2020-12-07,other,8.485567143699674
2020-12-08,alternative,0.526458290701657
2020-12-08,extremist,0.34286533045726886
2020-12-08,mainstream,0.45108620282028766
2020-12-08,other,7.501095723901675
2020-12-09,alternative,1.1696337835323638
2020-12-09,extremist,0.2501381864662147
2020-12-09,mainstream,0.4201330747155927
2020-12-09,other,6.46755863904606
2020-12-10,alternative,0.5650417287956296
2020-12-10,extremist,0.6085593238456825
2020-12-10,mainstream,0.5494847769531915
2020-12-10,other,6.571242980247915
2020-12-11,alternative,0.6906761050656828
2020-12-11,extremist,0.2678719129979142
2020-12-11,mainstream,0.3574107469176211
2020-12-11,other,7.213840406791799
2020-12-12,alternative,0.3400304682149137
2020-12-12,extremist,0.1475147897945588
2020-12-12,mainstream,0.3380649992807838
2020-12-12,other,6.591422290739122
2020-12-13,alternative,0.30878921972743845
2020-12-13,extremist,0.3664066385231269
2020-12-13,mainstream,0.3418258829137292
2020-12-13,other,6.564954129169658
2020-12-14,alternative,0.4707410963532467
2020-12-14,extremist,0.4799395009721213
2020-12-14,mainstream,0.3859729854255371
2020-12-14,other,5.302426991786541
2020-12-15,alternative,0.45760046699770507
2020-12-15,extremist,0.3191897499890369
2020-12-15,mainstream,0.5787870335658954
2020-12-15,other,7.390114015117336
2020-12-16,alternative,0.62119816324672
2020-12-16,extremist,0.27834682884651424
2020-12-16,mainstream,0.7271977715444095
2020-12-16,other,7.05834679984407
2020-12-17,alternative,0.5899695864161724
2020-12-17,extremist,0.24241984886432186
2020-12-17,mainstream,0.40705701011735845
2020-12-17,other,5.5907992260649175
2020-12-18,alternative,1.279528308452406
2020-12-18,extremist,0.3651505020642478
2020-12-18,mainstream,0.5639617664174827
2020-12-18,other,5.460272102495397
2020-12-19,alternative,0.8645567668988052
2020-12-19,extremist,0.18791398348280589
2020-12-19,mainstream,0.24325083438655642
2020-12-19,other,5.272253214516262
2020-12-20,alternative,0.21227380831493464
2020-12-20,extremist,0.3385006113563706
2020-12-20,mainstream,0.21085295908588267
2020-12-20,other,5.191616719550974
2020-12-21,alternative,0.42967231342460077
2020-12-21,extremist,0.21530388012370583
2020-12-21,mainstream,0.39824461921160315
2020-12-21,other,6.454965280028535
2020-12-22,alternative,0.552262391113472
2020-12-22,extremist,0.3285120395341584
2020-12-22,mainstream,0.4027028894574215
2020-12-22,other,5.677582276719493
2020-12-23,alternative,0.36456157492543473
2020-12-23,extremist,2.2299297663714293
2020-12-23,mainstream,0.5937284418562553
2020-12-23,other,4.544753179720183
2020-12-24,alternative,0.09675052707184592
2020-12-24,extremist,0.4129602435223074
2020-12-24,mainstream,0.32406683900775773
2020-12-24,other,4.13730678192066
2020-12-25,alternative,0.07514603604473737
2020-12-25,extremist,0.24869337560159513
2020-12-25,mainstream,0.2312191014294831
2020-12-25,other,3.8395353437112902
2020-12-26,alternative,0.03174643562657162
2020-12-26,extremist,0.20974726099026975
2020-12-26,mainstream,0.28364035790208897
2020-12-26,other,4.772444071658613
2020-12-27,alternative,0.15148106640498354
2020-12-27,extremist,0.19931579246698594
2020-12-27,mainstream,0.2060874240626648
2020-12-27,other,4.52688017852796
2020-12-28,alternative,0.18520943554338162
2020-12-28,extremist,0.1306615519897081
2020-12-28,mainstream,0.5104626877263658
2020-12-28,other,5.35400045450305
2020-12-29,alternative,0.20781271649160535
2020-12-29,extremist,0.16173912658410722
2020-12-29,mainstream,0.27017520168193376
2020-12-29,other,4.214652855408334
2020-12-30,alternative,2.144156815328214
2020-12-30,extremist,0.24928440285053155
2020-12-30,mainstream,0.8061578518889816
2020-12-30,other,7.02146630501626
2020-12-31,alternative,0.8001717671942402
2020-12-31,extremist,0.4748203834178472
2020-12-31,mainstream,0.7139642129719862
2020-12-31,other,7.523944830928014
